"year","day","type","site","variable","value"
2015,20,"wd","tun","X9",140
2015,21,"wd","tun","X9",150
2015,22,"wd","tun","X9",160
2015,23,"wd","tun","X9",140
2015,24,"wd","tun","X9",230
2015,25,"wd","tun","X9",150
2015,26,"wd","tun","X9",20
2015,27,"wd","tun","X9",20
2015,28,"wd","tun","X9",20
2015,29,"wd","tun","X9",10
2015,30,"wd","tun","X9",150
2015,31,"wd","tun","X9",-999999
2016,1,"wd","tun","X9",-999999
2016,2,"wd","tun","X9",-999999
2016,3,"wd","tun","X9",-999999
2016,4,"wd","tun","X9",-999999
2016,5,"wd","tun","X9",-999999
2016,6,"wd","tun","X9",-999999
2016,7,"wd","tun","X9",-999999
2016,8,"wd","tun","X9",-999999
2016,9,"wd","tun","X9",-999999
2016,10,"wd","tun","X9",-999999
2016,11,"wd","tun","X9",-999999
2016,12,"wd","tun","X9",-999999
2016,13,"wd","tun","X9",-999999
2016,14,"wd","tun","X9",-999999
2016,15,"wd","tun","X9",-999999
2016,16,"wd","tun","X9",-999999
2016,17,"wd","tun","X9",-999999
2016,18,"wd","tun","X9",-999999
2016,19,"wd","tun","X9",-999999
2016,20,"wd","tun","X9",-999999
2016,21,"wd","tun","X9",-999999
2016,22,"wd","tun","X9",-999999
2016,23,"wd","tun","X9",-999999
2016,24,"wd","tun","X9",-999999
2016,25,"wd","tun","X9",-999999
2016,26,"wd","tun","X9",-999999
2016,27,"wd","tun","X9",-999999
2016,28,"wd","tun","X9",-999999
2016,29,"wd","tun","X9",-999999
2016,30,"wd","tun","X9",-999999
2016,31,"wd","tun","X9",-999999
2014,1,"ws","tap","X9",9.1
2014,2,"ws","tap","X9",4.9
2014,3,"ws","tap","X9",3.9
2014,4,"ws","tap","X9",7.4
2014,5,"ws","tap","X9",9.9
2014,6,"ws","tap","X9",7.8
2014,7,"ws","tap","X9",11.9
2014,8,"ws","tap","X9",11.8
2014,9,"ws","tap","X9",4.5
2014,10,"ws","tap","X9",5.5
2014,11,"ws","tap","X9",7.5
2014,12,"ws","tap","X9",12.5
2014,13,"ws","tap","X9",12.1
2014,14,"ws","tap","X9",6.2
2014,15,"ws","tap","X9",15.8
2014,16,"ws","tap","X9",34.7
2014,17,"ws","tap","X9",25.1
2014,18,"ws","tap","X9",4.3
2014,19,"ws","tap","X9",7.8
2014,20,"ws","tap","X9",13
2014,21,"ws","tap","X9",12.4
2014,22,"ws","tap","X9",9
2014,23,"ws","tap","X9",7.5
2014,24,"ws","tap","X9",5
2014,25,"ws","tap","X9",4.6
2014,26,"ws","tap","X9",4.9
2014,27,"ws","tap","X9",5.3
2014,28,"ws","tap","X9",4.2
2014,29,"ws","tap","X9",3.4
2014,30,"ws","tap","X9",4.1
2014,31,"ws","tap","X9",-999999
2015,1,"ws","tap","X9",5.7
2015,2,"ws","tap","X9",5.3
2015,3,"ws","tap","X9",1.1
2015,4,"ws","tap","X9",3
2015,5,"ws","tap","X9",4.6
2015,6,"ws","tap","X9",7.2
2015,7,"ws","tap","X9",4.5
2015,8,"ws","tap","X9",12.4
2015,9,"ws","tap","X9",11.4
2015,10,"ws","tap","X9",10.2
2015,11,"ws","tap","X9",10.2
2015,12,"ws","tap","X9",8.8
2015,13,"ws","tap","X9",12.5
2015,14,"ws","tap","X9",13.4
2015,15,"ws","tap","X9",11.7
2015,16,"ws","tap","X9",12.5
2015,17,"ws","tap","X9",11.5
2015,18,"ws","tap","X9",6.5
2015,19,"ws","tap","X9",5.6
2015,20,"ws","tap","X9",3
2015,21,"ws","tap","X9",3.8
2015,22,"ws","tap","X9",8.7
2015,23,"ws","tap","X9",6.3
2015,24,"ws","tap","X9",4.6
2015,25,"ws","tap","X9",4.6
2015,26,"ws","tap","X9",6.4
2015,27,"ws","tap","X9",7.3
2015,28,"ws","tap","X9",9.6
2015,29,"ws","tap","X9",8.8
2015,30,"ws","tap","X9",4.2
2015,31,"ws","tap","X9",-999999
2016,1,"ws","tap","X9",-999999
2016,2,"ws","tap","X9",-999999
2016,3,"ws","tap","X9",-999999
2016,4,"ws","tap","X9",-999999
2016,5,"ws","tap","X9",-999999
2016,6,"ws","tap","X9",-999999
2016,7,"ws","tap","X9",-999999
2016,8,"ws","tap","X9",-999999
2016,9,"ws","tap","X9",-999999
2016,10,"ws","tap","X9",-999999
2016,11,"ws","tap","X9",-999999
2016,12,"ws","tap","X9",-999999
2016,13,"ws","tap","X9",-999999
2016,14,"ws","tap","X9",-999999
2016,15,"ws","tap","X9",-999999
2016,16,"ws","tap","X9",-999999
2016,17,"ws","tap","X9",-999999
2016,18,"ws","tap","X9",-999999
2016,19,"ws","tap","X9",-999999
2016,20,"ws","tap","X9",-999999
2016,21,"ws","tap","X9",-999999
2016,22,"ws","tap","X9",-999999
2016,23,"ws","tap","X9",-999999
2016,24,"ws","tap","X9",-999999
2016,25,"ws","tap","X9",-999999
2016,26,"ws","tap","X9",-999999
2016,27,"ws","tap","X9",-999999
2016,28,"ws","tap","X9",-999999
2016,29,"ws","tap","X9",-999999
2016,30,"ws","tap","X9",-999999
2016,31,"ws","tap","X9",-999999
2014,1,"wd","tap","X9",130
2014,2,"wd","tap","X9",130
2014,3,"wd","tap","X9",220
2014,4,"wd","tap","X9",340
2014,5,"wd","tap","X9",130
2014,6,"wd","tap","X9",130
2014,7,"wd","tap","X9",110
2014,8,"wd","tap","X9",130
2014,9,"wd","tap","X9",180
2014,10,"wd","tap","X9",130
2014,11,"wd","tap","X9",120
2014,12,"wd","tap","X9",90
2014,13,"wd","tap","X9",130
2014,14,"wd","tap","X9",130
2014,15,"wd","tap","X9",90
2014,16,"wd","tap","X9",120
2014,17,"wd","tap","X9",130
2014,18,"wd","tap","X9",120
2014,19,"wd","tap","X9",290
2014,20,"wd","tap","X9",350
2014,21,"wd","tap","X9",350
2014,22,"wd","tap","X9",350
2014,23,"wd","tap","X9",350
2014,24,"wd","tap","X9",210
2014,25,"wd","tap","X9",280
2014,26,"wd","tap","X9",120
2014,27,"wd","tap","X9",130
2014,28,"wd","tap","X9",200
2014,29,"wd","tap","X9",240
2014,30,"wd","tap","X9",250
2014,31,"wd","tap","X9",-999999
2015,1,"wd","tap","X9",340
2015,2,"wd","tap","X9",340
2015,3,"wd","tap","X9",350
2015,4,"wd","tap","X9",360
2015,5,"wd","tap","X9",\N
2015,6,"wd","tap","X9",\N
2015,7,"wd","tap","X9",\N
2015,8,"wd","tap","X9",\N
2015,9,"wd","tap","X9",\N
2015,10,"wd","tap","X9",\N
2015,11,"wd","tap","X9",\N
2015,12,"wd","tap","X9",\N
2015,13,"wd","tap","X9",\N
2015,14,"wd","tap","X9",\N
2015,15,"wd","tap","X9",\N
2015,16,"wd","tap","X9",\N
2015,17,"wd","tap","X9",\N
2015,18,"wd","tap","X9",\N
2015,19,"wd","tap","X9",\N
2015,20,"wd","tap","X9",\N
2015,21,"wd","tap","X9",\N
2015,22,"wd","tap","X9",\N
2015,23,"wd","tap","X9",\N
2015,24,"wd","tap","X9",\N
2015,25,"wd","tap","X9",\N
2015,26,"wd","tap","X9",\N
2015,27,"wd","tap","X9",\N
2015,28,"wd","tap","X9",\N
2015,29,"wd","tap","X9",\N
2015,30,"wd","tap","X9",130
2015,31,"wd","tap","X9",-999999
2016,1,"wd","tap","X9",-999999
2016,2,"wd","tap","X9",-999999
2016,3,"wd","tap","X9",-999999
2016,4,"wd","tap","X9",-999999
2016,5,"wd","tap","X9",-999999
2016,6,"wd","tap","X9",-999999
2016,7,"wd","tap","X9",-999999
2016,8,"wd","tap","X9",-999999
2016,9,"wd","tap","X9",-999999
2016,10,"wd","tap","X9",-999999
2016,11,"wd","tap","X9",-999999
2016,12,"wd","tap","X9",-999999
2016,13,"wd","tap","X9",-999999
2016,14,"wd","tap","X9",-999999
2016,15,"wd","tap","X9",-999999
2016,16,"wd","tap","X9",-999999
2016,17,"wd","tap","X9",-999999
2016,18,"wd","tap","X9",-999999
2016,19,"wd","tap","X9",-999999
2016,20,"wd","tap","X9",-999999
2016,21,"wd","tap","X9",-999999
2016,22,"wd","tap","X9",-999999
2016,23,"wd","tap","X9",-999999
2016,24,"wd","tap","X9",-999999
2016,25,"wd","tap","X9",-999999
2016,26,"wd","tap","X9",-999999
2016,27,"wd","tap","X9",-999999
2016,28,"wd","tap","X9",-999999
2016,29,"wd","tap","X9",-999999
2016,30,"wd","tap","X9",-999999
2016,31,"wd","tap","X9",-999999
2014,1,"ws","tun","X10",9.1
2014,2,"ws","tun","X10",5.9
2014,3,"ws","tun","X10",6.7
2014,4,"ws","tun","X10",7.3
2014,5,"ws","tun","X10",6.4
2014,6,"ws","tun","X10",8.5
2014,7,"ws","tun","X10",7.3
2014,8,"ws","tun","X10",7.8
2014,9,"ws","tun","X10",5.7
2014,10,"ws","tun","X10",7
2014,11,"ws","tun","X10",7.8
2014,12,"ws","tun","X10",8.1
2014,13,"ws","tun","X10",9.5
2014,14,"ws","tun","X10",10
2014,15,"ws","tun","X10",9.9
2014,16,"ws","tun","X10",8.9
2014,17,"ws","tun","X10",7.6
2014,18,"ws","tun","X10",8.5
2014,19,"ws","tun","X10",7.4
2014,20,"ws","tun","X10",7.5
2014,21,"ws","tun","X10",4.1
2014,22,"ws","tun","X10",9.4
2014,23,"ws","tun","X10",6.3
2014,24,"ws","tun","X10",5.8
2014,25,"ws","tun","X10",6.3
2014,26,"ws","tun","X10",4.1
2014,27,"ws","tun","X10",8.8
2014,28,"ws","tun","X10",8
2014,29,"ws","tun","X10",10.8
2014,30,"ws","tun","X10",9.7
2014,31,"ws","tun","X10",8
2015,1,"ws","tun","X10",5.2
2015,2,"ws","tun","X10",9.9
2015,3,"ws","tun","X10",10.8
2015,4,"ws","tun","X10",17.3
2015,5,"ws","tun","X10",14.6
2015,6,"ws","tun","X10",10
2015,7,"ws","tun","X10",5.6
2015,8,"ws","tun","X10",7.3
2015,9,"ws","tun","X10",9.2
2015,10,"ws","tun","X10",14.3
2015,11,"ws","tun","X10",13.4
2015,12,"ws","tun","X10",4.7
2015,13,"ws","tun","X10",7.8
2015,14,"ws","tun","X10",5.4
2015,15,"ws","tun","X10",6.9
2015,16,"ws","tun","X10",5.3
2015,17,"ws","tun","X10",6.6
2015,18,"ws","tun","X10",4.4
2015,19,"ws","tun","X10",5.1
2015,20,"ws","tun","X10",6.3
2015,21,"ws","tun","X10",9
2015,22,"ws","tun","X10",7.9
2015,23,"ws","tun","X10",6.8
2015,24,"ws","tun","X10",7.5
2015,25,"ws","tun","X10",8.9
2015,26,"ws","tun","X10",7
2015,27,"ws","tun","X10",4.7
2015,28,"ws","tun","X10",9.9
2015,29,"ws","tun","X10",10.6
2015,30,"ws","tun","X10",5.8
2015,31,"ws","tun","X10",10.7
2016,1,"ws","tun","X10",-999999
2016,2,"ws","tun","X10",-999999
2016,3,"ws","tun","X10",-999999
2016,4,"ws","tun","X10",-999999
2016,5,"ws","tun","X10",-999999
2016,6,"ws","tun","X10",-999999
2016,7,"ws","tun","X10",-999999
2016,8,"ws","tun","X10",-999999
2016,9,"ws","tun","X10",-999999
2016,10,"ws","tun","X10",-999999
2016,11,"ws","tun","X10",-999999
2016,12,"ws","tun","X10",-999999
2016,13,"ws","tun","X10",-999999
2016,14,"ws","tun","X10",-999999
2016,15,"ws","tun","X10",-999999
2016,16,"ws","tun","X10",-999999
2016,17,"ws","tun","X10",-999999
2016,18,"ws","tun","X10",-999999
2016,19,"ws","tun","X10",-999999
2016,20,"ws","tun","X10",-999999
2016,21,"ws","tun","X10",-999999
2016,22,"ws","tun","X10",-999999
2016,23,"ws","tun","X10",-999999
2016,24,"ws","tun","X10",-999999
2016,25,"ws","tun","X10",-999999
2016,26,"ws","tun","X10",-999999
2016,27,"ws","tun","X10",-999999
2016,28,"ws","tun","X10",-999999
2016,29,"ws","tun","X10",-999999
2016,30,"ws","tun","X10",-999999
2016,31,"ws","tun","X10",-999999
2014,1,"wd","tun","X10",20
2014,2,"wd","tun","X10",10
2014,3,"wd","tun","X10",20
2014,4,"wd","tun","X10",150
2014,5,"wd","tun","X10",20
2014,6,"wd","tun","X10",20
2014,7,"wd","tun","X10",20
2014,8,"wd","tun","X10",20
2014,9,"wd","tun","X10",20
2014,10,"wd","tun","X10",20
2014,11,"wd","tun","X10",20
2014,12,"wd","tun","X10",20
2014,13,"wd","tun","X10",20
2014,14,"wd","tun","X10",20
2014,15,"wd","tun","X10",20
2014,16,"wd","tun","X10",100
2014,17,"wd","tun","X10",10
2014,18,"wd","tun","X10",110
2014,19,"wd","tun","X10",20
2014,20,"wd","tun","X10",160
2014,21,"wd","tun","X10",20
2014,22,"wd","tun","X10",20
2014,23,"wd","tun","X10",20
2014,24,"wd","tun","X10",20
2014,25,"wd","tun","X10",20
2014,26,"wd","tun","X10",10
2014,27,"wd","tun","X10",10
2014,28,"wd","tun","X10",100
2014,29,"wd","tun","X10",150
2014,30,"wd","tun","X10",160
2014,31,"wd","tun","X10",160
2015,1,"wd","tun","X10",20
2015,2,"wd","tun","X10",20
2015,3,"wd","tun","X10",20
2015,4,"wd","tun","X10",130
2015,5,"wd","tun","X10",130
2015,6,"wd","tun","X10",140
2015,7,"wd","tun","X10",150
2015,8,"wd","tun","X10",300
2015,9,"wd","tun","X10",20
2015,10,"wd","tun","X10",20
2015,11,"wd","tun","X10",20
2015,12,"wd","tun","X10",20
2015,13,"wd","tun","X10",100
2015,14,"wd","tun","X10",20
2015,15,"wd","tun","X10",160
2015,16,"wd","tun","X10",20
2015,17,"wd","tun","X10",20
2015,18,"wd","tun","X10",20
2015,19,"wd","tun","X10",20
2015,20,"wd","tun","X10",20
2015,21,"wd","tun","X10",20
2015,22,"wd","tun","X10",20
2015,23,"wd","tun","X10",20
2015,24,"wd","tun","X10",20
2015,25,"wd","tun","X10",140
2015,26,"wd","tun","X10",150
2015,27,"wd","tun","X10",280
2015,28,"wd","tun","X10",140
2015,29,"wd","tun","X10",140
2015,30,"wd","tun","X10",10
2015,31,"wd","tun","X10",20
2016,1,"wd","tun","X10",-999999
2016,2,"wd","tun","X10",-999999
2016,3,"wd","tun","X10",-999999
2016,4,"wd","tun","X10",-999999
2016,5,"wd","tun","X10",-999999
2016,6,"wd","tun","X10",-999999
2016,7,"wd","tun","X10",-999999
2016,8,"wd","tun","X10",-999999
2016,9,"wd","tun","X10",-999999
2016,10,"wd","tun","X10",-999999
2016,11,"wd","tun","X10",-999999
2016,12,"wd","tun","X10",-999999
2016,13,"wd","tun","X10",-999999
2016,14,"wd","tun","X10",-999999
2016,15,"wd","tun","X10",-999999
2016,16,"wd","tun","X10",-999999
2016,17,"wd","tun","X10",-999999
2016,18,"wd","tun","X10",-999999
2016,19,"wd","tun","X10",-999999
2016,20,"wd","tun","X10",-999999
2016,21,"wd","tun","X10",-999999
2016,22,"wd","tun","X10",-999999
2016,23,"wd","tun","X10",-999999
2016,24,"wd","tun","X10",-999999
2016,25,"wd","tun","X10",-999999
2016,26,"wd","tun","X10",-999999
2016,27,"wd","tun","X10",-999999
2016,28,"wd","tun","X10",-999999
2016,29,"wd","tun","X10",-999999
2016,30,"wd","tun","X10",-999999
2016,31,"wd","tun","X10",-999999
2014,1,"ws","tap","X10",8.6
2014,2,"ws","tap","X10",4.4
2014,3,"ws","tap","X10",7.9
2014,4,"ws","tap","X10",8.3
2014,5,"ws","tap","X10",8.8
2014,6,"ws","tap","X10",10
2014,7,"ws","tap","X10",10.9
2014,8,"ws","tap","X10",8.4
2014,9,"ws","tap","X10",6.1
2014,10,"ws","tap","X10",8.4
2014,11,"ws","tap","X10",7.4
2014,12,"ws","tap","X10",9.5
2014,13,"ws","tap","X10",10.5
2014,14,"ws","tap","X10",8.9
2014,15,"ws","tap","X10",10.4
2014,16,"ws","tap","X10",13.7
2014,17,"ws","tap","X10",12.1
2014,18,"ws","tap","X10",13.4
2014,19,"ws","tap","X10",12.2
2014,20,"ws","tap","X10",9.2
2014,21,"ws","tap","X10",3.5
2014,22,"ws","tap","X10",10.3
2014,23,"ws","tap","X10",7.3
2014,24,"ws","tap","X10",10.8
2014,25,"ws","tap","X10",8.7
2014,26,"ws","tap","X10",6.7
2014,27,"ws","tap","X10",10.9
2014,28,"ws","tap","X10",15.8
2014,29,"ws","tap","X10",13.6
2014,30,"ws","tap","X10",12.1
2014,31,"ws","tap","X10",7
2015,1,"ws","tap","X10",1.2
2015,2,"ws","tap","X10",4.4
2015,3,"ws","tap","X10",11.9
2015,4,"ws","tap","X10",26.4
2015,5,"ws","tap","X10",20.8
2015,6,"ws","tap","X10",17
2015,7,"ws","tap","X10",7.5
2015,8,"ws","tap","X10",4.1
2015,9,"ws","tap","X10",10.1
2015,10,"ws","tap","X10",12.8
2015,11,"ws","tap","X10",14.5
2015,12,"ws","tap","X10",6.6
2015,13,"ws","tap","X10",10
2015,14,"ws","tap","X10",7.8
2015,15,"ws","tap","X10",7.1
2015,16,"ws","tap","X10",3.9
2015,17,"ws","tap","X10",6
2015,18,"ws","tap","X10",4.6
2015,19,"ws","tap","X10",8.1
2015,20,"ws","tap","X10",9.9
2015,21,"ws","tap","X10",7.9
2015,22,"ws","tap","X10",5.5
2015,23,"ws","tap","X10",4.6
2015,24,"ws","tap","X10",7.2
2015,25,"ws","tap","X10",13.9
2015,26,"ws","tap","X10",11.7
2015,27,"ws","tap","X10",5
2015,28,"ws","tap","X10",10.2
2015,29,"ws","tap","X10",12.7
2015,30,"ws","tap","X10",8.8
2015,31,"ws","tap","X10",16.4
2016,1,"ws","tap","X10",-999999
2016,2,"ws","tap","X10",-999999
2016,3,"ws","tap","X10",-999999
2016,4,"ws","tap","X10",-999999
2016,5,"ws","tap","X10",-999999
2016,6,"ws","tap","X10",-999999
2016,7,"ws","tap","X10",-999999
2016,8,"ws","tap","X10",-999999
2016,9,"ws","tap","X10",-999999
2016,10,"ws","tap","X10",-999999
2016,11,"ws","tap","X10",-999999
2016,12,"ws","tap","X10",-999999
2016,13,"ws","tap","X10",-999999
2016,14,"ws","tap","X10",-999999
2016,15,"ws","tap","X10",-999999
2016,16,"ws","tap","X10",-999999
2016,17,"ws","tap","X10",-999999
2016,18,"ws","tap","X10",-999999
2016,19,"ws","tap","X10",-999999
2016,20,"ws","tap","X10",-999999
2016,21,"ws","tap","X10",-999999
2016,22,"ws","tap","X10",-999999
2016,23,"ws","tap","X10",-999999
2016,24,"ws","tap","X10",-999999
2016,25,"ws","tap","X10",-999999
2016,26,"ws","tap","X10",-999999
2016,27,"ws","tap","X10",-999999
2016,28,"ws","tap","X10",-999999
2016,29,"ws","tap","X10",-999999
2016,30,"ws","tap","X10",-999999
2016,31,"ws","tap","X10",-999999
2014,1,"wd","tap","X10",130
2014,2,"wd","tap","X10",210
2014,3,"wd","tap","X10",130
2014,4,"wd","tap","X10",130
2014,5,"wd","tap","X10",30
2014,6,"wd","tap","X10",100
2014,7,"wd","tap","X10",90
2014,8,"wd","tap","X10",80
2014,9,"wd","tap","X10",350
2014,10,"wd","tap","X10",350
2014,11,"wd","tap","X10",350
2014,12,"wd","tap","X10",350
2014,13,"wd","tap","X10",340
2014,14,"wd","tap","X10",360
2014,15,"wd","tap","X10",130
2014,16,"wd","tap","X10",110
2014,17,"wd","tap","X10",120
2014,18,"wd","tap","X10",120
2014,19,"wd","tap","X10",120
2014,20,"wd","tap","X10",120
2014,21,"wd","tap","X10",240
2014,22,"wd","tap","X10",360
2014,23,"wd","tap","X10",110
2014,24,"wd","tap","X10",110
2014,25,"wd","tap","X10",120
2014,26,"wd","tap","X10",130
2014,27,"wd","tap","X10",120
2014,28,"wd","tap","X10",120
2014,29,"wd","tap","X10",130
2014,30,"wd","tap","X10",120
2014,31,"wd","tap","X10",120
2015,1,"wd","tap","X10",120
2015,2,"wd","tap","X10",350
2015,3,"wd","tap","X10",80
2015,4,"wd","tap","X10",110
2015,5,"wd","tap","X10",110
2015,6,"wd","tap","X10",110
2015,7,"wd","tap","X10",110
2015,8,"wd","tap","X10",280
2015,9,"wd","tap","X10",350
2015,10,"wd","tap","X10",350
2015,11,"wd","tap","X10",350
2015,12,"wd","tap","X10",350
2015,13,"wd","tap","X10",120
2015,14,"wd","tap","X10",120
2015,15,"wd","tap","X10",130
2015,16,"wd","tap","X10",240
2015,17,"wd","tap","X10",300
2015,18,"wd","tap","X10",230
2015,19,"wd","tap","X10",350
2015,20,"wd","tap","X10",350
2015,21,"wd","tap","X10",340
2015,22,"wd","tap","X10",130
2015,23,"wd","tap","X10",250
2015,24,"wd","tap","X10",120
2015,25,"wd","tap","X10",120
2015,26,"wd","tap","X10",130
2015,27,"wd","tap","X10",120
2015,28,"wd","tap","X10",120
2015,29,"wd","tap","X10",120
2015,30,"wd","tap","X10",130
2015,31,"wd","tap","X10",110
2016,1,"wd","tap","X10",-999999
2016,2,"wd","tap","X10",-999999
2016,3,"wd","tap","X10",-999999
2016,4,"wd","tap","X10",-999999
2016,5,"wd","tap","X10",-999999
2016,6,"wd","tap","X10",-999999
2016,7,"wd","tap","X10",-999999
2016,8,"wd","tap","X10",-999999
2016,9,"wd","tap","X10",-999999
2016,10,"wd","tap","X10",-999999
2016,11,"wd","tap","X10",-999999
2016,12,"wd","tap","X10",-999999
2016,13,"wd","tap","X10",-999999
2016,14,"wd","tap","X10",-999999
2016,15,"wd","tap","X10",-999999
2016,16,"wd","tap","X10",-999999
2016,17,"wd","tap","X10",-999999
2016,18,"wd","tap","X10",-999999
2016,19,"wd","tap","X10",-999999
2016,20,"wd","tap","X10",-999999
2016,21,"wd","tap","X10",-999999
2016,22,"wd","tap","X10",-999999
2016,23,"wd","tap","X10",-999999
2016,24,"wd","tap","X10",-999999
2016,25,"wd","tap","X10",-999999
2016,26,"wd","tap","X10",-999999
2016,27,"wd","tap","X10",-999999
2016,28,"wd","tap","X10",-999999
2016,29,"wd","tap","X10",-999999
2016,30,"wd","tap","X10",-999999
2016,31,"wd","tap","X10",-999999
2014,1,"ws","tun","X11",5.6
2014,2,"ws","tun","X11",8.7
2014,3,"ws","tun","X11",11.1
2014,4,"ws","tun","X11",7.4
2014,5,"ws","tun","X11",10.7
2014,6,"ws","tun","X11",4.8
2014,7,"ws","tun","X11",8.4
2014,8,"ws","tun","X11",9.5
2014,9,"ws","tun","X11",8.8
2014,10,"ws","tun","X11",6.1
2014,11,"ws","tun","X11",4.1
2014,12,"ws","tun","X11",12.8
2014,13,"ws","tun","X11",13
2014,14,"ws","tun","X11",8.4
2014,15,"ws","tun","X11",5.9
2014,16,"ws","tun","X11",6.7
2014,17,"ws","tun","X11",13.7
2014,18,"ws","tun","X11",10.8
2014,19,"ws","tun","X11",7.1
2014,20,"ws","tun","X11",6.8
2014,21,"ws","tun","X11",5
2014,22,"ws","tun","X11",7.4
2014,23,"ws","tun","X11",8.4
2014,24,"ws","tun","X11",6.5
2014,25,"ws","tun","X11",3.4
2014,26,"ws","tun","X11",9.1
2014,27,"ws","tun","X11",5.7
2014,28,"ws","tun","X11",5.8
2014,29,"ws","tun","X11",8.8
2014,30,"ws","tun","X11",4.3
2014,31,"ws","tun","X11",-999999
2015,1,"ws","tun","X11",11.3
2015,2,"ws","tun","X11",11
2015,3,"ws","tun","X11",7
2015,4,"ws","tun","X11",5.8
2015,5,"ws","tun","X11",7
2015,6,"ws","tun","X11",7.8
2015,7,"ws","tun","X11",8.8
2015,8,"ws","tun","X11",7.8
2015,9,"ws","tun","X11",5.3
2015,10,"ws","tun","X11",8.6
2015,11,"ws","tun","X11",9.5
2015,12,"ws","tun","X11",8
2015,13,"ws","tun","X11",9
2015,14,"ws","tun","X11",5.5
2015,15,"ws","tun","X11",8.2
2015,16,"ws","tun","X11",13.8
2015,17,"ws","tun","X11",9.8
2015,18,"ws","tun","X11",5.1
2015,19,"ws","tun","X11",6.1
2015,20,"ws","tun","X11",8.7
2015,21,"ws","tun","X11",5
2015,22,"ws","tun","X11",5.5
2015,23,"ws","tun","X11",6.4
2015,24,"ws","tun","X11",6.8
2015,25,"ws","tun","X11",8.7
2015,26,"ws","tun","X11",15.9
2015,27,"ws","tun","X11",9.9
2015,28,"ws","tun","X11",7
2015,29,"ws","tun","X11",6.2
2015,30,"ws","tun","X11",5.3
2015,31,"ws","tun","X11",-999999
2016,1,"ws","tun","X11",-999999
2016,2,"ws","tun","X11",-999999
2016,3,"ws","tun","X11",-999999
2016,4,"ws","tun","X11",-999999
2016,5,"ws","tun","X11",-999999
2016,6,"ws","tun","X11",-999999
2016,7,"ws","tun","X11",-999999
2016,8,"ws","tun","X11",-999999
2016,9,"ws","tun","X11",-999999
2016,10,"ws","tun","X11",-999999
2016,11,"ws","tun","X11",-999999
2016,12,"ws","tun","X11",-999999
2016,13,"ws","tun","X11",-999999
2016,14,"ws","tun","X11",-999999
2016,15,"ws","tun","X11",-999999
2016,16,"ws","tun","X11",-999999
2016,17,"ws","tun","X11",-999999
2016,18,"ws","tun","X11",-999999
2016,19,"ws","tun","X11",-999999
2016,20,"ws","tun","X11",-999999
2016,21,"ws","tun","X11",-999999
2016,22,"ws","tun","X11",-999999
2016,23,"ws","tun","X11",-999999
2016,24,"ws","tun","X11",-999999
2016,25,"ws","tun","X11",-999999
2016,26,"ws","tun","X11",-999999
2016,27,"ws","tun","X11",-999999
2016,28,"ws","tun","X11",-999999
2016,29,"ws","tun","X11",-999999
2016,30,"ws","tun","X11",-999999
2016,31,"ws","tun","X11",-999999
2014,1,"wd","tun","X11",160
2014,2,"wd","tun","X11",20
2014,3,"wd","tun","X11",30
2014,4,"wd","tun","X11",20
2014,5,"wd","tun","X11",140
2014,6,"wd","tun","X11",10
2014,7,"wd","tun","X11",20
2014,8,"wd","tun","X11",20
2014,9,"wd","tun","X11",20
2014,10,"wd","tun","X11",10
2014,11,"wd","tun","X11",10
2014,12,"wd","tun","X11",20
2014,13,"wd","tun","X11",20
2014,14,"wd","tun","X11",30
2014,15,"wd","tun","X11",20
2014,16,"wd","tun","X11",20
2014,17,"wd","tun","X11",20
2014,18,"wd","tun","X11",30
2014,19,"wd","tun","X11",20
2014,20,"wd","tun","X11",20
2014,21,"wd","tun","X11",160
2014,22,"wd","tun","X11",140
2014,23,"wd","tun","X11",160
2014,24,"wd","tun","X11",160
2014,25,"wd","tun","X11",20
2014,26,"wd","tun","X11",140
2014,27,"wd","tun","X11",20
2014,28,"wd","tun","X11",160
2014,29,"wd","tun","X11",150
2014,30,"wd","tun","X11",200
2014,31,"wd","tun","X11",-999999
2015,1,"wd","tun","X11",20
2015,2,"wd","tun","X11",20
2015,3,"wd","tun","X11",20
2015,4,"wd","tun","X11",20
2015,5,"wd","tun","X11",20
2015,6,"wd","tun","X11",140
2015,7,"wd","tun","X11",140
2015,8,"wd","tun","X11",160
2015,9,"wd","tun","X11",20
2015,10,"wd","tun","X11",20
2015,11,"wd","tun","X11",140
2015,12,"wd","tun","X11",140
2015,13,"wd","tun","X11",20
2015,14,"wd","tun","X11",20
2015,15,"wd","tun","X11",140
2015,16,"wd","tun","X11",140
2015,17,"wd","tun","X11",150
2015,18,"wd","tun","X11",10
2015,19,"wd","tun","X11",150
2015,20,"wd","tun","X11",140
2015,21,"wd","tun","X11",20
2015,22,"wd","tun","X11",20
2015,23,"wd","tun","X11",20
2015,24,"wd","tun","X11",20
2015,25,"wd","tun","X11",20
2015,26,"wd","tun","X11",20
2015,27,"wd","tun","X11",20
2015,28,"wd","tun","X11",10
2015,29,"wd","tun","X11",20
2015,30,"wd","tun","X11",20
2015,31,"wd","tun","X11",-999999
2016,1,"wd","tun","X11",-999999
2016,2,"wd","tun","X11",-999999
2016,3,"wd","tun","X11",-999999
2016,4,"wd","tun","X11",-999999
2016,5,"wd","tun","X11",-999999
2016,6,"wd","tun","X11",-999999
2016,7,"wd","tun","X11",-999999
2016,8,"wd","tun","X11",-999999
